dataset_id	recommendation	current_status	title	producer	license	files	sampled_files	inspected_units	signals	rationale
5d7f4da08b4c415e9fd832f1	HOLD	REVIEW_REQUIRED	La production de déchets non dangereux dans le commerce	Institut national de la statistique et des études économiques (Insee)	lov2	4	4	4	contact,phone	signal direct à examiner : contact,phone
5d7f639e8b4c412cf8b8500c	HOLD	REVIEW_REQUIRED	La production de déchets non dangereux dans l'Industrie	Institut national de la statistique et des études économiques (Insee)	lov2	4	4	4	address,contact,phone	signal direct à examiner : address,contact,phone
5d85a39106e3e776600e40e2	HOLD	REVIEW_PERSONAL_DATA	Base SIRENE Toulouse Métropole	Toulouse métropole	lov2	5	5	3	address,first_name,phone	signal direct à examiner : address,first_name,phone
5d8e16106f44410332a79994	HOLD	REVIEW_PERSONAL_DATA	Revenus, pauvreté et niveau de vie - Données carroyées	Institut national de la statistique et des études économiques (Insee)	lov2	5	5	5	contact,phone	signal direct à examiner : contact,phone
5d9215888b4c415092182f79	HOLD	REVIEW_PERSONAL_DATA	Enquête sur les entreprises et le développement durable 	Institut national de la statistique et des études économiques (Insee)	lov2	2	2	2	address,contact,phone	signal direct à examiner : address,contact,phone
5db7bb2006e3e7769f832c58	APPROVE	REVIEW_REQUIRED	Consommation horaire définitive de gaz des clients industriels raccordés sur le réseau de transport de gaz	Open Data Réseaux Énergies	lov2	3	3	3		aucun signal direct dans les noms et échantillons inspectés
5db7bb20dee7e76680936949	APPROVE	REVIEW_REQUIRED	Consommation horaire provisoire de gaz des clients industriels raccordés sur le réseau de transport de gaz	Open Data Réseaux Énergies	lov2	3	3	3		aucun signal direct dans les noms et échantillons inspectés
5dbd4a3a634f4140741cb9ad	HOLD	REVIEW_ATTRIBUTION	Statistiques de ponctualité des transports		lov2	4	4	4		producteur absent; attribution à résoudre
5dc423178b4c4146ca45d7ef	HOLD	REVIEW_PERSONAL_DATA	CCFr - Répertoire - Fiches descriptives de bibliothèques	Bibliothèque nationale de France	lov2	1	1	1	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
5dd651698b4c410aeb6582df	APPROVE	REVIEW_REQUIRED	Bibliothèques de la Métropole de Lyon	Métropole de Lyon	lov2	1	1	0		aucun signal direct dans les noms et échantillons inspectés
5dd651708b4c410b091ad508	APPROVE	REVIEW_PERSONAL_DATA	Bibliothèques de la Métropole de Lyon (Point d'intérêt)	Métropole de Lyon	lov2	1	1	0		aucun signal direct dans les noms et échantillons inspectés
5dddbf359ce2e72e0fb62c09	HOLD	REVIEW_REQUIRED	Résidences de Tourisme en Région Centre-Val de Loire	Région Centre-Val de Loire	lov2	4	4	3	address,phone	signal direct à examiner : address,phone
5dddbf379ce2e72e15b62c09	HOLD	REVIEW_REQUIRED	Hébergements locatifs touristiques (meublés et chambres d'hôtes) en Région Centre-Val de Loire	Région Centre-Val de Loire	lov2	4	4	3	address,contact,phone	signal direct à examiner : address,contact,phone
5dddbf3806e3e77cec832c57	HOLD	REVIEW_REQUIRED	Hôtels en Région Centre-Val de Loire	Région Centre-Val de Loire	lov2	4	4	3	address,contact,phone	signal direct à examiner : address,contact,phone
5dddbf389ce2e72e0fb62c0a	HOLD	REVIEW_REQUIRED	Hébergements touristiques collectifs en Région Centre-Val de Loire	Région Centre-Val de Loire	lov2	4	4	3	address,contact,phone	signal direct à examiner : address,contact,phone
5dddbf399ce2e72e15b62c0a	HOLD	REVIEW_REQUIRED	Hébergements touristiques en Région Centre-Val de Loire	Région Centre-Val de Loire	lov2	4	4	3	address,contact,phone	signal direct à examiner : address,contact,phone
5dde689c634f412e071fb12e	HOLD	REVIEW_REQUIRED	Point d'eau incendie 2018	Commune de Sixt-sur-Aff	lov2	1	1	1	address	signal direct à examiner : address
5e1910819ce2e706dfa48bf5	APPROVE	REVIEW_REQUIRED	Occupation du sol 2016 de niveau 3 de Nantes Métropole	Nantes Métropole	lov2	5	5	4		aucun signal direct dans les noms et échantillons inspectés
5e3221ed06e3e70507320baf	EXCLUDE	REVIEW_MISSING_FILES	Base SIRENE (Maine-et-Loire)	Région des Pays de la Loire	lov2	0	0	0		aucun fichier local complet à diffuser
5e3221ee9ce2e7433df7fb95	HOLD	REVIEW_PERSONAL_DATA	SIRENE V3 consolidée - Pays de la Loire	Région des Pays de la Loire	lov2	5	5	3	address,first_name,phone	signal direct à examiner : address,first_name,phone
5e6ad06d06e3e742367168cc	APPROVE	REVIEW_REQUIRED	Parcelles cadastrales	Eurométropole de Strasbourg	lov2	4	4	3		aucun signal direct dans les noms et échantillons inspectés
5e74ecf52eb7514f2d3b8845	APPROVE	REVIEW_PERSONAL_DATA	Données des urgences hospitalières et de SOS médecins relatives à l'épidémie de COVID-19 	Santé publique France	lov2	7	7	7		aucun signal direct dans les noms et échantillons inspectés
5e7b688ad0216647b33b1250	APPROVE	REVIEW_REQUIRED	Fiscalité locale à Antibes	Ville d'Antibes	lov2	2	2	1		aucun signal direct dans les noms et échantillons inspectés
5e836644ca07c8558d91a6fc	APPROVE	REVIEW_PERSONAL_DATA	Ma connexion internet	Autorité de régulation des communications électroniques, des postes et de la distribution de la presse (ARCEP)	lov2	11	11	28		aucun signal direct dans les noms et échantillons inspectés
5e8bfb816ba0b9240dd1046b	APPROVE	REVIEW_REQUIRED	Consommation quotidienne régionalisée & définitive de gaz des clients industriels raccordés sur le réseau de transport de gaz	Open Data Réseaux Énergies	lov2	3	3	3		aucun signal direct dans les noms et échantillons inspectés
5e8ee97c16601da4ee24ffb7	HOLD	REVIEW_PERSONAL_DATA	Trajets réalisés en covoiturage - Registre de Preuve de Covoiturage 	Registre de Preuve de Covoiturage	fr-lo	91	20	20	partial_file_sample	signal direct à examiner : partial_file_sample
5ebd3ee87d7c3b66d08cf4fd	HOLD	REVIEW_PERSONAL_DATA	Observations de biodiversité (faune-flore) du Parc national des Écrins	Parc national des Écrins	lov2	2	2	1	contact,phone	signal direct à examiner : contact,phone
5ec3a046c9e9abed50d770a9	HOLD	REVIEW_PERSONAL_DATA	Contenu textuel de la Foire Aux Questions « info entreprises COVID19 »	Direction Générale des Entreprises	lov2	1	1	1	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
5ed5ced55454365371179ef4	APPROVE	REVIEW_REQUIRED	Registre national des installations de production et de stockage d'électricité (au 31 décembre 2019)	Open Data Réseaux Énergies	lov2	4	4	13		aucun signal direct dans les noms et échantillons inspectés
5ed7c76398c0da12698f167d	HOLD	REVIEW_REQUIRED	Tourisme: Communauté de communes des Coëvrons	Coëvrons	odc-by	6	6	6	contact,email,phone	signal direct à examiner : contact,email,phone
5ef45f5720c559a4e8950d2d	APPROVE	REVIEW_PERSONAL_DATA	Médiations culturelles des musées de la Ville d'Antibes	Ville d'Antibes	lov2	4	4	12		aucun signal direct dans les noms et échantillons inspectés
5f031c0284d60df5d5d06000	HOLD	REVIEW_PERSONAL_DATA	Base Sirene Isère	Conseil départemental de l'Isère	lov2	5	5	3	address,first_name,phone	signal direct à examiner : address,first_name,phone
5f0fd12c46245dad0c6dcf09	APPROVE	REVIEW_REQUIRED	Consommation quotidienne définitive & régionalisée de gaz des distributions publiques à l'interface avec le réseau de transport de gaz	Open Data Réseaux Énergies	lov2	5	5	4		aucun signal direct dans les noms et échantillons inspectés
5f201af96831adfdf8aecc02	APPROVE	REVIEW_REQUIRED	Décisions de justice à la Ville d’Antibes	Ville d'Antibes	lov2	3	3	11		aucun signal direct dans les noms et échantillons inspectés
5f2c9a79e4e713875a58be26	APPROVE	REVIEW_REQUIRED	Réseau de transport interurbain Mobigo en Bourgogne-Franche-Comté (données GTFS)	Région Bourgogne-Franche-Comté	lov2	8	8	62		aucun signal direct dans les noms et échantillons inspectés
5f603c9607bc385c2b8f0771	APPROVE	REVIEW_REQUIRED	Fichier de formes des voies du Réseau Ferré National	SNCF	odc-odbl	4	4	3		aucun signal direct dans les noms et échantillons inspectés
5f637e78444bc28c04a6e1c3	HOLD	REVIEW_REQUIRED	SINOE ® - Annuaire 2017 des déchèteries de déchets ménagers et assimilés (DMA)	ADEME	lov2	4	4	12	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
5f6463ee271bb37526f5907c	HOLD	REVIEW_REQUIRED	SINOE ® - Destination des déchets collectés en déchèterie par type de traitement	ADEME	lov2	4	4	13	contact,email,phone	signal direct à examiner : contact,email,phone
5f68c4ec93e22c89418021e3	APPROVE	REVIEW_REQUIRED	Comptes consolidés des communes 2018-2025	Observatoire des Finances et de la Gestion publique Locales	lov2	9	9	3		aucun signal direct dans les noms et échantillons inspectés
5f68c4ec9920494bf28021e3	APPROVE	REVIEW_REQUIRED	Comptes consolidés des régions 2012-2025	Observatoire des Finances et de la Gestion publique Locales	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
5f68c4edc9ed7984245b654a	APPROVE	REVIEW_REQUIRED	Comptes consolidés des groupements à fiscalité propre 2018-2025	Observatoire des Finances et de la Gestion publique Locales	lov2	9	9	7		aucun signal direct dans les noms et échantillons inspectés
5f68c4edc9ed7984245b654b	APPROVE	REVIEW_REQUIRED	Comptes consolidés des départements 2012-2025	Observatoire des Finances et de la Gestion publique Locales	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
5f69ecb155c43420918410b8	APPROVE	REVIEW_PERSONAL_DATA	Données relatives à l’épidémie de COVID-19 en France : vue d’ensemble	Ministère des Solidarités et de la Santé	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
5f7fe0822a00717c597ce91e	HOLD	REVIEW_REQUIRED	Activité des services d’archives en France	Ministère de la Culture	lov2	4	4	37	email,phone	signal direct à examiner : email,phone
5f8f7a45f155da7abbd5f962	APPROVE	REVIEW_REQUIRED	Occupation du sol 2018 de niveau 3 de Nantes Métropole	Nantes Métropole	odc-odbl	5	5	3		aucun signal direct dans les noms et échantillons inspectés
5f90f5c978b32276bad5f959	HOLD	REVIEW_REQUIRED	Cartographie des formations Parcoursup	Ministère de l'Enseignement supérieur, de la Recherche et de l'Espace	lov2	5	5	3	contact	signal direct à examiner : contact
5f979bd875978e1460d5f959	HOLD	REVIEW_REQUIRED	Cartographie des formations Parcoursup	Ministères de l'Éducation nationale	lov2	5	5	3	contact,phone	signal direct à examiner : contact,phone
5fa5e38978ad06b169de1e1d	HOLD	REVIEW_PERSONAL_DATA	Idéo-Métiers Onisep	Office national d'information sur les enseignements et les professions	odc-odbl	1	1	8	phone	signal direct à examiner : phone
5fa9901b66cff095591963e6	APPROVE	REVIEW_PERSONAL_DATA	Taux emploi de travailleurs handicapés dans la fonction publique, par département	Caisse des Dépôts	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
5fa9901be0b96c51b61963e6	APPROVE	REVIEW_PERSONAL_DATA	Taux d’emploi de travailleurs handicapés dans la fonction publique depuis 2006	Caisse des Dépôts	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
5fa9901c7094eadce61963e8	APPROVE	REVIEW_PERSONAL_DATA	Bénéficiaires de l’Obligation d’Emploi dans la fonction publique depuis 2006	Caisse des Dépôts	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
5fb85926e09592b82971eb96	HOLD	REVIEW_REQUIRED	Base Permanente des Equipements (Ensemble) géolocalisée - Orléans métropole	Orléans Métropole	lov2	4	4	3	address	signal direct à examiner : address
5fbb95cd90aa3901aef2a418	APPROVE	REVIEW_REQUIRED	Distribution du gaz à Antibes	Ville d'Antibes	lov2	2	2	1		aucun signal direct dans les noms et échantillons inspectés
5fc9b4729dbf684fecb13bae	APPROVE	REVIEW_PERSONAL_DATA	Licences et demandes de licences d'entrepreneurs de spectacles vivants	Ministère de la Culture	lov2	1	1	1		aucun signal direct dans les noms et échantillons inspectés
5fcace5eb6ba4c68f843096a	HOLD	REVIEW_PERSONAL_DATA	Base Permanente des Equipements géolocalisée - Pays de la Loire	Région des Pays de la Loire	lov2	5	5	3	address	signal direct à examiner : address
5fda75d3084b5fa14f89cd2f	HOLD	REVIEW_PERSONAL_DATA	Nombre de locaux adressables par communes	adresse.data.gouv.fr	lov2	10	10	10	address	signal direct à examiner : address
5fdaa17540b22ccf1e1f7cbe	HOLD	REVIEW_PERSONAL_DATA	[To-Delete]Liste des établissements labellisés Tourisme et Handicap	Ministères économiques et financiers	lov2	4	4	3	address,phone	signal direct à examiner : address,phone
60191f8eb95272904c26b615	HOLD	REVIEW_PERSONAL_DATA	État de la Base Adresse Nationale par commune	adresse.data.gouv.fr	lov2	2	2	2	address	signal direct à examiner : address
601c8d57cdfa0f394ac1ff90	EXCLUDE	REVIEW_MISSING_FILES	BD TOPO® v3.3 – Occitanie 09/2024	Occitanie Pyrénées en Intelligence Géomatique	lov2	0	0	0		aucun fichier local complet à diffuser
60274f0cbb06f7e1577ce5a7	APPROVE	REVIEW_REQUIRED	Cadastre rénové (assemblage départemental)	Département des Hauts-de-Seine	fr-lo	4	4	3		aucun signal direct dans les noms et échantillons inspectés
60274f0db3d17ed49f7ce5a7	APPROVE	REVIEW_REQUIRED	Cadastre napoléonien (assemblage départemental)	Département des Hauts-de-Seine	fr-lo	4	4	3		aucun signal direct dans les noms et échantillons inspectés
6042fecac08756b00d7a57de	APPROVE	REVIEW_REQUIRED	Registre national des installations de production et de stockage d'électricité (au 31 décembre 2020)	Open Data Réseaux Énergies	lov2	4	4	13		aucun signal direct dans les noms et échantillons inspectés
604b41376268c26e7f983c50	HOLD	REVIEW_REQUIRED	France Relance - Données relatives aux lauréats des appels à projet et guichets du volet « Mise à niveau numérique de l’État et des territoires » (enveloppe MTFP)	France Relance 	lov2	38	20	134	address,birth,contact,email,first_name,partial_file_sample,phone	signal direct à examiner : address,birth,contact,email,first_name,partial_file_sample,phone
6067e89b0aa12cfb479a7ce8	APPROVE	REVIEW_PERSONAL_DATA	Opérateurs sur le réseau ferré national	SNCF	odc-odbl	2	2	2		aucun signal direct dans les noms et échantillons inspectés
6092189c8c7f3ca7049bacce	APPROVE	REVIEW_REQUIRED	Indicateur Mensuel Gaz Renouvelable des territoires par département	Open Data Réseaux Énergies	lov2	4	4	2		aucun signal direct dans les noms et échantillons inspectés
6092189f52089a65549bacce	APPROVE	REVIEW_REQUIRED	Indicateur Mensuel Gaz Renouvelable des territoires par région	Open Data Réseaux Énergies	lov2	4	4	2		aucun signal direct dans les noms et échantillons inspectés
609218a179d24006209bacce	APPROVE	REVIEW_REQUIRED	Indicateur Annualisé Gaz Renouvelable des territoires par region	Open Data Réseaux Énergies	lov2	4	4	2		aucun signal direct dans les noms et échantillons inspectés
60b0a8760400f4c54e5ca05e	HOLD	REVIEW_ATTRIBUTION	Émissions de gaz à effet de serre des installations soumises à quota de l'UE		cc-by	19	19	12	contact	producteur absent; attribution à résoudre
60b5b0ec04ca1909fd2ee2c7	HOLD	REVIEW_REQUIRED	Inserjeunes Apprentissage par centre de formation d'apprentis (CFA) et formation fine niveau CAP à BTS	Ministères de l'Éducation nationale	lov2	2	2	2	address,phone	signal direct à examiner : address,phone
60b5b0ed2571d1002e2fcb3e	HOLD	REVIEW_REQUIRED	Inserjeunes Apprentissage par centre de formation d'apprentis (CFA)	Ministères de l'Éducation nationale	lov2	2	2	2	phone	signal direct à examiner : phone
60b5b0ed5d1dd28f2b2ee2c5	APPROVE	REVIEW_REQUIRED	Inserjeunes Apprentissage par centre de formation d'apprentis (CFA) et niveau de formation CAP à BTS	Ministères de l'Éducation nationale	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
60c431acf0bf638bcd2fcb3b	APPROVE	REVIEW_REQUIRED	Bilan d'émissions de gaz à effet de serre par scope et opérateur	Open Data Réseaux Énergies	lov2	3	3	3		aucun signal direct dans les noms et échantillons inspectés
60cb52a2d6477a292b8cfbcd	APPROVE	REVIEW_PERSONAL_DATA	Données de vaccination relatives aux professionnels de santé libéraux	Santé publique France	lov2	4	4	4		aucun signal direct dans les noms et échantillons inspectés
60d19ed9992173e4b9300362	APPROVE	REVIEW_REQUIRED	Codes cultures PAC	Direction régionale de l'alimentation, de l'agriculture et de la forêt - Auvergne-Rhône-Alpes	fr-lo	12	12	73		aucun signal direct dans les noms et échantillons inspectés
60d3cbea97e7cbc080f9ae1b	APPROVE	REVIEW_PERSONAL_DATA	Recensements de la population entre 1801 et 1936	Département du Doubs	odc-odbl	2	2	2		aucun signal direct dans les noms et échantillons inspectés
60e678fececb26f4352c4f6a	APPROVE	REVIEW_PERSONAL_DATA	Carte scolaire des collèges publics	Ministères de l'Éducation nationale	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
60e678ff5e8dc467e055bb07	APPROVE	REVIEW_PERSONAL_DATA	Concours de recrutement de personnels enseignants, d'éducation et d'orientation du 2nd degré public	Ministères de l'Éducation nationale	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
60e678ffcecb26f4352c4f6b	APPROVE	REVIEW_PERSONAL_DATA	Concours de recrutement de personnels enseignants du 2nd degré privé	Ministères de l'Éducation nationale	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
60e67902484dcf40d255bb07	APPROVE	REVIEW_REQUIRED	Bilan contentieux - Administration centrale et Académies	Ministères de l'Éducation nationale	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
60e67902fefedbb57155bb07	APPROVE	REVIEW_PERSONAL_DATA	Concours de recrutement de personnels enseignants du 1er degré public	Ministères de l'Éducation nationale	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
60e67905b1315808a72c4f6a	APPROVE	REVIEW_PERSONAL_DATA	Concours de recrutement de personnels enseignants du 1er degré privé	Ministères de l'Éducation nationale	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
60f83b6ee3f89c4005e598c4	HOLD	REVIEW_REQUIRED	Données des Atlas de la biodiversité communale en France métropolitaine et outre-mer	Office Français de la Biodiversité	cc-by	2	2	2	contact,email	signal direct à examiner : contact,email
6110eaaabbefd3150fec4557	HOLD	REVIEW_REQUIRED	Sites d'intérêt touristiques	Communauté d'Agglomération Lunel Agglo	lov2	6	6	9	address	signal direct à examiner : address
6111ca4eceb85a1af39e9f47	HOLD	REVIEW_PERSONAL_DATA	Répertoire des entreprises	Institut de la statistique de la Polynésie française	odc-odbl	5	5	5	address,phone	signal direct à examiner : address,phone
61162160ff5e52a51ea9666a	APPROVE	REVIEW_REQUIRED	Consommation annuelle électricité/gaz par iris et par code NAF dans la Métropole de Lyon	Métropole de Lyon	lov2	1	1	0		aucun signal direct dans les noms et échantillons inspectés
