dataset_id	recommendation	current_status	title	producer	license	files	sampled_files	inspected_units	signals	rationale
6657c57abbefc8869c7c6364	HOLD	REVIEW_PERSONAL_DATA	Impôts locaux : fichier de recensement des éléments d'imposition à la fiscalité directe locale (REI)	Ministères économiques et financiers	lov2	46	20	0	partial_file_sample	signal direct à examiner : partial_file_sample
665fabcc97cb6fb80b9fc8f3	APPROVE	REVIEW_REQUIRED	Indicateurs de suivi de l'Assurance chômage - total France	Unédic	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
66601a4032498dd005f23baa	HOLD	REVIEW_PERSONAL_DATA	Référentiel des pressions exercées sur la biodiversité - PressRef	Système d'information sur la biodiversité	lov2	5	5	5	email	signal direct à examiner : email
666035811a4c33c43140ddcf	APPROVE	REVIEW_PERSONAL_DATA	Actualités - Entreprendre.Service-Public.gouv.fr	Premier ministre	lov2	3	3	1		aucun signal direct dans les noms et échantillons inspectés
6663267b7683aed116fd0f8d	HOLD	REVIEW_REQUIRED	Bassins versant topographiques - Métropole 2023 - BD Topage®	Système d'Information sur l'Eau	lov2	10	10	5	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
6663267c7683aed116fd0f8e	HOLD	REVIEW_REQUIRED	Masses d'eau de transition - France entière - Version Rapportage 2010	Système d'Information sur l'Eau	fr-lo	5	5	2	contact	signal direct à examiner : contact
666326827683aed116fd0f99	HOLD	REVIEW_REQUIRED	Communes administratives au 1er janvier 2022	Système d'Information sur l'Eau	lov2	7	7	4	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
666326ac7683aed116fd0fcc	HOLD	REVIEW_PERSONAL_DATA	Polygones élémentaires de masses d'eau souterraines - France entière - Version Rapportage 2010	Système d'Information sur l'Eau	fr-lo	5	5	2	contact	signal direct à examiner : contact
666326c57683aed116fd0fe7	HOLD	REVIEW_REQUIRED	Masses d'eau plan d'eau - France Entière - Version État des Lieux 2019	Système d'Information sur l'Eau	fr-lo	8	8	5	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
666326cd7683aed116fd0ff3	HOLD	REVIEW_REQUIRED	Bassins versant topographiques - Métropole 2019 - BD Topage®	Système d'Information sur l'Eau	fr-lo	9	9	4	contact,email	signal direct à examiner : contact,email
666326fa7683aed116fd101b	HOLD	REVIEW_REQUIRED	Masses d'eau cours d'eau - France entière - Version Rapportage 2010	Système d'Information sur l'Eau	fr-lo	4	4	2	contact	signal direct à examiner : contact
666327037683aed116fd1025	HOLD	REVIEW_REQUIRED	Masses d'eau côtières - France entière - Version Etat des Lieux 2013	Système d'Information sur l'Eau	lov2	4	4	2	contact	signal direct à examiner : contact
666327267683aed116fd1044	HOLD	REVIEW_REQUIRED	Masses d'eau plan d'eau - France entière - Version Rapportage 2010	Système d'Information sur l'Eau	fr-lo	5	5	2	contact	signal direct à examiner : contact
666327277683aed116fd1045	HOLD	REVIEW_PERSONAL_DATA	Polygones élémentaires de masses d'eau souterraines - France Entière - Version État des Lieux 2019	Système d'Information sur l'Eau	fr-lo	7	7	4	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
6663272b7683aed116fd104b	HOLD	REVIEW_REQUIRED	Communes administratives au 1er janvier 2020	Système d'Information sur l'Eau	lov2	6	6	3	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
6663272d7683aed116fd104d	HOLD	REVIEW_REQUIRED	Masses d'eau cours d'eau - France Entière - Version État des Lieux 2019	Système d'Information sur l'Eau	fr-lo	8	8	5	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
666327357683aed116fd1055	HOLD	REVIEW_PERSONAL_DATA	Départements administratifs au 1er janvier 2022	Système d'Information sur l'Eau	lov2	7	7	4	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
666327457683aed116fd1065	HOLD	REVIEW_PERSONAL_DATA	Masses d'eau souterraines - France entière - Version Rapportage 2010	Système d'Information sur l'Eau	fr-lo	6	6	2	contact	signal direct à examiner : contact
6663274a7683aed116fd1068	HOLD	REVIEW_REQUIRED	Communes administratives au 1er janvier 2023	Système d'Information sur l'Eau	lov2	7	7	4	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
6663274f7683aed116fd106d	HOLD	REVIEW_REQUIRED	Masses d'eau côtières - France entière - Version Rapportage 2010	Système d'Information sur l'Eau	fr-lo	7	7	3	contact,email,phone	signal direct à examiner : contact,email,phone
666327577683aed116fd1074	HOLD	REVIEW_REQUIRED	Communes administratives au 1er janvier 2021	Système d'Information sur l'Eau	lov2	7	7	4	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
666327637683aed116fd107c	HOLD	REVIEW_PERSONAL_DATA	Masses d'eau souterraines - France Entière - Version État des Lieux 2019	Système d'Information sur l'Eau	fr-lo	10	10	15	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
6667bdd97c40509c4608910e	HOLD	REVIEW_REQUIRED	Effectifs d’étudiants inscrits en classes préparatoires aux grandes écoles	Ministère de l'Enseignement supérieur, de la Recherche et de l'Espace	lov2	5	5	13	email	signal direct à examiner : email
66685855500cccd9a708910e	APPROVE	REVIEW_PERSONAL_DATA	Activité, emploi et chômage - séries longues	Institut national de la statistique et des études économiques (Insee)	lov2	1	1	2		aucun signal direct dans les noms et échantillons inspectés
666cdab72f594c83c2c4be20	APPROVE	REVIEW_PERSONAL_DATA	Estimations localisées de population - séries longues	Institut national de la statistique et des études économiques (Insee)	lov2	1	1	1		aucun signal direct dans les noms et échantillons inspectés
6676141f20b34935aec4be13	HOLD	REVIEW_REQUIRED	Fréquentation des hébergements touristiques 	Institut national de la statistique et des études économiques (Insee)	lov2	4	4	6	address,phone	signal direct à examiner : address,phone
667e955551fb8c370827f640	HOLD	REVIEW_PERSONAL_DATA	Gisement de déchets non dangereux du commerce et des industries (DNDAE) en Bretagne	Observatoire de l'environnement en Bretagne	lov2	3	3	3	contact,email,phone	signal direct à examiner : contact,email,phone
667e96ef2d363cacb3215cf1	HOLD	REVIEW_REQUIRED	Consommation de bois énergie en Bretagne	Observatoire de l'environnement en Bretagne	lov2	3	3	3	contact,email,phone	signal direct à examiner : contact,email,phone
667e99996fa1a91d798e010d	HOLD	REVIEW_REQUIRED	Qualité des cours d'eau vis-à-vis des pesticides en Bretagne - Impact écologique	Observatoire de l'environnement en Bretagne	lov2	3	3	3	contact,email,phone	signal direct à examiner : contact,email,phone
667e99a23842e1affb99dad9	HOLD	REVIEW_REQUIRED	Qualité des cours d'eau vis-à-vis des pesticides en Bretagne - Impact sanitaire	Observatoire de l'environnement en Bretagne	lov2	3	3	3	contact,email,phone	signal direct à examiner : contact,email,phone
667e99aac9dd523ba0500c47	HOLD	REVIEW_REQUIRED	Qualité des cours d'eau vis-à-vis des pesticides en Bretagne - Synthèse interannuelle	Observatoire de l'environnement en Bretagne	lov2	3	3	3	contact,email,phone	signal direct à examiner : contact,email,phone
667ebdd4547ab9bd6e4682d3	HOLD	REVIEW_PERSONAL_DATA	Données des entreprises utilisées dans l'Annuaire des Entreprises	data.gouv.fr	lov2	10	10	2	address,first_name	signal direct à examiner : address,first_name
668d09f8a847603d391cbec0	APPROVE	REVIEW_PERSONAL_DATA	Population par commune et tranche d'âge en Provence Alpes-Côte d'Azur_2015	Région Provence-Alpes-Côte-d'Azur	lov2	1	1	10		aucun signal direct dans les noms et échantillons inspectés
668d09f9a847603d391cbec1	APPROVE	REVIEW_PERSONAL_DATA	Population par département de 2006 à 20014	Région Provence-Alpes-Côte-d'Azur	lov2	1	1	0		aucun signal direct dans les noms et échantillons inspectés
668d09ffa847603d391cbec9	APPROVE	REVIEW_REQUIRED	Occupation du sol Région Sud 2014 corrigé	Région Provence-Alpes-Côte-d'Azur	lov2	2	2	0		aucun signal direct dans les noms et échantillons inspectés
668d0a12a847603d391cbee4	APPROVE	REVIEW_PERSONAL_DATA	Population par EPCI _de 2006 à 2014	Région Provence-Alpes-Côte-d'Azur	lov2	1	1	0		aucun signal direct dans les noms et échantillons inspectés
668d0a20a847603d391cbef6	APPROVE	REVIEW_PERSONAL_DATA	Population par commune_de 2006 à 2014	Région Provence-Alpes-Côte-d'Azur	lov2	1	1	0		aucun signal direct dans les noms et échantillons inspectés
668d0a25a847603d391cbefe	HOLD	REVIEW_REQUIRED	Localisation des lycées publics en région Provence-Alpes-Côte d'Azur	Région Provence-Alpes-Côte-d'Azur	lov2	3	3	1	address	signal direct à examiner : address
6691c64f49511eee990f7fab	APPROVE	REVIEW_REQUIRED	Occupation du sol Région Sud : Evolution 2014 corrigé-2019	Région Provence-Alpes-Côte-d'Azur	lov2	1	1	1		aucun signal direct dans les noms et échantillons inspectés
6691c65049511eee990f7fac	APPROVE	REVIEW_REQUIRED	Occupation du sol Région Sud 2006 V1	Région Provence-Alpes-Côte-d'Azur	lov2	7	7	2		aucun signal direct dans les noms et échantillons inspectés
66a01380616b7eda72530d6c	APPROVE	REVIEW_PERSONAL_DATA	Emploi de la Polynésie française	Institut de la statistique de la Polynésie française	odc-odbl	6	6	6		aucun signal direct dans les noms et échantillons inspectés
66b46872bfde2f73aa2d08c8	HOLD	REVIEW_PERSONAL_DATA	Base Permanente des Equipements (BPE) 2021 - Ensemble géolocalisée de Troyes Champagne Métropole	Troyes Champagne Métropole	lov2	4	4	10	address	signal direct à examiner : address
66b4d421adbdd5c7e416a17d	APPROVE	REVIEW_PERSONAL_DATA	Parcelles en Agriculture Biologique (AB) déclarées à la PAC de Troyes Champagne Métropole	Troyes Champagne Métropole	lov2	4	4	9		aucun signal direct dans les noms et échantillons inspectés
66b603ff237271726d4acbfc	APPROVE	REVIEW_REQUIRED	Registre parcellaire graphique (RPG) de Troyes Champagne Métropole : contours des parcelles et îlots culturaux et leur groupe de cultures majoritaire	Troyes Champagne Métropole	lov2	4	4	9		aucun signal direct dans les noms et échantillons inspectés
66b61a7f16dfaaad95030fbc	APPROVE	REVIEW_PERSONAL_DATA	Achats de pesticides par code postal à Troyes Champagne Métropole	Troyes Champagne Métropole	lov2	2	2	1		aucun signal direct dans les noms et échantillons inspectés
66ba1325a3674318d42cae5c	HOLD	REVIEW_REQUIRED	Structures proposant des formations aux logiciels libres	Direction interministérielle du numérique	lov2	1	1	1	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
66c2ff224ea0a9d2ba6a62bf	HOLD	REVIEW_PERSONAL_DATA	RPLS - données détaillées au 1 janvier 2022	Géo2France	lov2	3	3	3	contact,phone	signal direct à examiner : contact,phone
66cfba6d347bd9f74b227704	HOLD	REVIEW_REQUIRED	Annuaire des centres de contrôle technique	Ministères économiques et financiers	lov2	4	4	3	address,contact	signal direct à examiner : address,contact
66d1ac0abfa15762753d8355	HOLD	REVIEW_PERSONAL_DATA	Mesures compensatoires prescrites des atteintes à la biodiversité - France entière	Cerema	lov2	40	20	0	partial_file_sample	signal direct à examiner : partial_file_sample
66e22fbf107665e8dd227719	APPROVE	REVIEW_PERSONAL_DATA	Les salaires des professionnelles du social, par profession, au niveau national et au niveau régional	Ministère des Solidarités et de la Santé	lov2	8	8	62		aucun signal direct dans les noms et échantillons inspectés
66e380b07889d3b365709383	HOLD	REVIEW_PERSONAL_DATA	Bilan social d'EDF SA - Formation	Electricité de France	lov2	2	2	2	contact,phone	signal direct à examiner : contact,phone
66fd2924ca43b044d55a7b74	HOLD	REVIEW_ATTRIBUTION	Revenus, pauvreté et niveau de vie - Données carroyées  2019 et 2021 - Dispositif Fichier localisé social et fiscal (Filosofi)		lov2	2	2	0		producteur absent; attribution à résoudre
66fde00a0d497789e7436d9f	HOLD	REVIEW_PERSONAL_DATA	Entreprises du patrimoine vivant (EPV)	Ministères économiques et financiers	lov2	3	3	12	address,contact,email,first_name,phone	signal direct à examiner : address,contact,email,first_name,phone
66fe9472af71f0a023d50128	HOLD	REVIEW_PERSONAL_DATA	Points d'Eau Incendie du département de la Seine-Maritime	Service Départemental d'Incendie et de Secours de la Seine-Maritime	lov2	2	2	1	address,contact,phone	signal direct à examiner : address,contact,phone
6707515c84dfa4012c3ecd45	APPROVE	REVIEW_PERSONAL_DATA	Indicateurs de valeur ajoutée des lycées d'enseignement général et technologique	Ministères de l'Éducation nationale	lov2	3	3	2		aucun signal direct dans les noms et échantillons inspectés
6721f27db121da225bd2badf	APPROVE	REVIEW_REQUIRED	Centres d'incendie et de secours du Tarn	Service Départemental d'Incendie et de Secours du Tarn	lov2	1	1	0		aucun signal direct dans les noms et échantillons inspectés
67289477639527408ae687da	HOLD	REVIEW_ATTRIBUTION	Recensement de la population communal et Filosofi depuis 2015 - France métropolitaine 		lov2	3	3	2		producteur absent; attribution à résoudre
6728a7c30b67384ce0aa33f6	HOLD	REVIEW_REQUIRED	Base permanente des équipements 2021 sur le département de la Haute-Marne.	DDT Haute-Marne	lov2	1	1	1	contact,phone	signal direct à examiner : contact,phone
6729ed3a87591d8ff72ab95c	HOLD	REVIEW_PERSONAL_DATA	Atmo Data, la plateforme nationale des flux open data des Associations agréées de surveillance de la qualité de l'air	Atmo France	odc-odbl	2	2	1	address	signal direct à examiner : address
673319c4104ba60b2030ed4d	HOLD	REVIEW_REQUIRED	Application des dispositions d'urbanisme de la loi Montagne en France Métropolitaine	Cerema	lov2	37	20	9	partial_file_sample	signal direct à examiner : partial_file_sample
67373dca8cf405ef3cc253fc	HOLD	REVIEW_REQUIRED	SRCE - Réservoirs de Biodiversité - Normandie	Direction régionale de l'Environnement, de l'Aménagement et du Logement de Normandie	lov2	2	2	2	contact,phone	signal direct à examiner : contact,phone
67373edeec00afe5cdc40c12	HOLD	REVIEW_PERSONAL_DATA	Schéma Régional de Cohérence Écologique (SRCE) de Lorraine : réservoirs de biodiversité corridors	DREAL Grand Est	lov2	1	1	1	address,contact	signal direct à examiner : address,contact
673773cd1881e8d970c2538a	HOLD	REVIEW_REQUIRED	Plan de prévention des risques naturels (PPRN) de l'île d'Oléron - Feux de forêt et risques littoraux	Direction Départementale des Territoires et de la Mer de Charente-Maritime	lov2	1	1	2	contact,phone	signal direct à examiner : contact,phone
