dataset_id	recommendation	current_status	title	producer	license	files	sampled_files	inspected_units	signals	rationale
68cbc418df952493fcc0bcae	HOLD	REVIEW_REQUIRED	PAOT 2022-2027 - Actions prévues en Bretagne - Agriculture / Zones d'érosion	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	2	2	1	contact	signal direct à examiner : contact
68cbc419df952493fcc0bcb1	HOLD	REVIEW_REQUIRED	PAOT 2022-2027 - Actions prévues en Bretagne - Agriculture / Pesticides (apport)	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	2	2	1	contact	signal direct à examiner : contact
68cbc41edf952493fcc0bcc0	HOLD	REVIEW_PERSONAL_DATA	Parc locatif social 2014 - 2018 (RPLS) en Bretagne	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	1	1	1	contact	signal direct à examiner : contact
68cbc423df952493fcc0bccf	HOLD	REVIEW_REQUIRED	PAOT 2022-2027 - Actions prévues en Bretagne - Agriculture / Aires d'alimentation de captages	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	2	2	1	contact	signal direct à examiner : contact
68cbc429df952493fcc0bcdc	HOLD	REVIEW_REQUIRED	PAOT 2022-2027 - Actions prévues en Bretagne - Industrie / Autorisation de rejet	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	2	2	2	contact	signal direct à examiner : contact
68cbc430df952493fcc0bcf0	HOLD	REVIEW_REQUIRED	PAOT 2022-2027 - Actions prévues en Bretagne - Agriculture / Pratiques pérennes	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	2	2	1	contact	signal direct à examiner : contact
68cbc431df952493fcc0bcf3	HOLD	REVIEW_REQUIRED	PAOT 2022-2027 - Actions prévues en Bretagne - Industrie / Réduction des rejets (substances non-dangereuses)	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	2	2	1	contact	signal direct à examiner : contact
68cbc433df952493fcc0bcf8	HOLD	REVIEW_REQUIRED	PAOT 2022-2027 - Actions prévues en Bretagne - Agriculture / Pisciculture	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	2	2	2	contact	signal direct à examiner : contact
68cbc435df952493fcc0bcfe	HOLD	REVIEW_REQUIRED	PAOT 2022-2027 - Actions prévues en Bretagne - Agriculture / Pesticides (pollution)	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	2	2	1	contact	signal direct à examiner : contact
68cbc43cdf952493fcc0bd0e	HOLD	REVIEW_REQUIRED	PAOT 2022-2027 - Actions prévues en Bretagne - Agriculture / Fertilisants (pollution)	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	2	2	1	contact	signal direct à examiner : contact
68cbc444df952493fcc0bd21	HOLD	REVIEW_REQUIRED	PAOT 2022-2027 - Actions prévues en Bretagne - Agriculture / Algues vertes	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	2	2	1	contact	signal direct à examiner : contact
68cbc448df952493fcc0bd2c	HOLD	REVIEW_REQUIRED	PAOT 2022-2027 - Actions prévues en Bretagne - Industrie / Etude	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	2	2	1	contact	signal direct à examiner : contact
68cbc449df952493fcc0bd2e	EXCLUDE	REVIEW_MISSING_FILES	GIP Seine Aval : données qualité de l'eau temps réel	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	0	0	0		aucun fichier local complet à diffuser
68cbc450df952493fcc0bd3f	HOLD	REVIEW_REQUIRED	PAOT 2022-2027 - Actions prévues en Bretagne - Industrie / Pollutions portuaires et nautiques	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	2	2	1	contact	signal direct à examiner : contact
68cbc45adf952493fcc0bd56	HOLD	REVIEW_REQUIRED	PAOT 2022-2027 - Actions prévues en Bretagne - Industrie / Réduction des rejets (substances dangereuses)	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	2	2	1	contact	signal direct à examiner : contact
68cbc45adf952493fcc0bd58	HOLD	REVIEW_REQUIRED	PAOT 2022-2027 - Actions prévues en Bretagne - Agriculture / Fertilisants (apport)	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	2	2	1	contact	signal direct à examiner : contact
68cbc45bdf952493fcc0bd5a	HOLD	REVIEW_REQUIRED	PAOT 2022-2027 - Actions prévues en Bretagne - Agriculture / Etude globale et schéma directeur	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	2	2	1	contact	signal direct à examiner : contact
68cbc45fdf952493fcc0bd63	HOLD	REVIEW_REQUIRED	SCHAPI : Débits des cours d'eau comparés aux valeurs seuils des arrêtés cadre sécheresse	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	1	1	1	contact	signal direct à examiner : contact
68d67e644b6be22a1d9c884e	HOLD	REVIEW_REQUIRED	Base permanente des équipements 2024 sur le département de la Haute-Marne	DDT Haute-Marne	lov2	1	1	1	contact,phone	signal direct à examiner : contact,phone
68de28448d824fcc51b5e4fd	APPROVE	REVIEW_REQUIRED	Découpage des communes et EPCI du Loiret - Département du Loiret	Département du Loiret	lov2	1	1	0		aucun signal direct dans les noms et échantillons inspectés
68e3b8f62e94755428f0270a	HOLD	REVIEW_PERSONAL_DATA	Corpus de documents numérisés des Archives nationales 	Ministère de la Culture	lov2	3	3	2	address,phone	signal direct à examiner : address,phone
68e51e04c4258097a201a3cc	HOLD	REVIEW_PERSONAL_DATA	Annuaire santé Ameli	Caisse nationale de l'Assurance Maladie	lov2	4	4	2	phone	signal direct à examiner : phone
68e80e9bfac8a35ba7c72e52	APPROVE	REVIEW_REQUIRED	Part de chaleur décarbonée produite (ENR&R : renouvelable et de récupération) dans les réseaux de chaleur	Ecolab	fr-lo	5	5	5		aucun signal direct dans les noms et échantillons inspectés
68e8bbfa16a41347e37c821c	HOLD	REVIEW_REQUIRED	Mémoire – illustration Mérimée et Palissy (Monuments historiques)	Ministère de la Culture	odc-odbl	1	1	1	address,contact	signal direct à examiner : address,contact
68f238920753d399dd27c361	HOLD	REVIEW_PERSONAL_DATA	Données d'activité en lien avec le cancer dans les établissements de santé en France	Institut National du Cancer	lov2	11	11	82	address	signal direct à examiner : address
68f6cd9967faa5fcc0261ca8	EXCLUDE	REVIEW_MISSING_FILES	PPRN : Zones d’aléa naturels des plans de prévention des risques naturels approuvés et numérisés – Isère	DDT de l'Isère	lov2	0	0	0		aucun fichier local complet à diffuser
6902546dfc27585fa038d104	HOLD	REVIEW_PERSONAL_DATA	Annuaire Santé - Extraction des BAL MSSanté	Agence du Numérique en Santé	lov2	1	1	1	address,contact,first_name	signal direct à examiner : address,contact,first_name
69025e6c73d1f9b79ca3c365	HOLD	REVIEW_PERSONAL_DATA	Annuaire Santé - Extractions des données en libre accès des professionnels intervenant dans le système de Santé (RPPS)	Agence du Numérique en Santé	lov2	3	3	3	address,contact,email,first_name,phone	signal direct à examiner : address,contact,email,first_name,phone
690ba547e068527bfd8ebca5	APPROVE	REVIEW_REQUIRED	Agriculture, pêche, aquaculture et perliculture	Institut de la statistique de la Polynésie française	lov2	10	10	10		aucun signal direct dans les noms et échantillons inspectés
690d3802e444f49a38a376c4	APPROVE	REVIEW_REQUIRED	Occupation du sol 2022 de niveau 3 de Nantes Métropole	Nantes Métropole	odc-odbl	5	5	3		aucun signal direct dans les noms et échantillons inspectés
691d9e1fa936b579807ceafa	APPROVE	REVIEW_PERSONAL_DATA	Zonage France Très Haut Débit	Agence nationale de la cohésion des territoires	lov2	2	2	0		aucun signal direct dans les noms et échantillons inspectés
691dba38a5d5e13a5f63418f	APPROVE	REVIEW_PERSONAL_DATA	Indicateur France Très Haut Débit - État des déploiements de la fibre optique et décommissionnement du cuivre	Agence nationale de la cohésion des territoires	lov2	2	2	1		aucun signal direct dans les noms et échantillons inspectés
691dcc1b4a50a5b0a65889c8	APPROVE	REVIEW_REQUIRED	Emissions nettes annuelles de CO2 du trafic aérien commercial en France	Direction Générale de l'Aviation Civile	lov2	3	3	2		aucun signal direct dans les noms et échantillons inspectés
692f01d38fef6c5815d9262a	APPROVE	REVIEW_REQUIRED	Archives de la Météo des forêts	Météo-France	lov2	5	5	1		aucun signal direct dans les noms et échantillons inspectés
692f7ea0d587651515eb69b8	HOLD	REVIEW_REQUIRED	Concentrations maximums en pesticides dans les cours d'eau	Direction régionale de l'environnement, de l'aménagement et du logement de Bretagne	lov2	2	2	2	contact	signal direct à examiner : contact
693373c62a73b75078265d9d	HOLD	REVIEW_REQUIRED	OCS GE Artificialisation	Institut national de l'information géographique et forestière	lov2	7	7	7	contact,phone	signal direct à examiner : contact,phone
693766ccda0a99f141cb6a2d	HOLD	REVIEW_REQUIRED	Salaires dans la fonction publique par catégorie socioprofessionnelle détaillée	Institut national de la statistique et des études économiques (Insee)	lov2	1	1	2	address	signal direct à examiner : address
693766cdda0a99f141cb6a2e	APPROVE	REVIEW_REQUIRED	Séries longues des salaires dans la fonction publique 	Institut national de la statistique et des études économiques (Insee)	lov2	1	1	2		aucun signal direct dans les noms et échantillons inspectés
69380f267975cac439339b63	HOLD	REVIEW_PERSONAL_DATA	Données mensuelles d'indice d'humidité des sols pour le dispositif catnat	Météo-France	lov2	9	9	8	contact	signal direct à examiner : contact
693822a461b1b759069eba97	HOLD	REVIEW_PERSONAL_DATA	Résultats d’évaluation des établissements et services sociaux et médico-sociaux (ESSMS)	Haute Autorité de santé	lov2	8	8	36	address,contact,phone	signal direct à examiner : address,contact,phone
6941f348018e3a466784ac8d	APPROVE	REVIEW_REQUIRED	Tarifs appliqués en 2026 pour l'Office du Tourisme	Communauté de Communes Coeur de France	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
694410b463279019f7d95486	APPROVE	REVIEW_PERSONAL_DATA	Principales caractéristiques des victimes enregistrées et des mis en cause pour des infractions élucidées par la police et la gendarmerie nationales	Ministère de l'intérieur	lov2	3	3	20		aucun signal direct dans les noms et échantillons inspectés
695316a64f759c9dba5182e5	APPROVE	REVIEW_REQUIRED	Populations municipales de 1968 à 2023	Institut national de la statistique et des études économiques (Insee)	lov2	1	1	2		aucun signal direct dans les noms et échantillons inspectés
695ef56c66181f79930a16be	HOLD	REVIEW_REQUIRED	Décès et mortalité - séries longues	Institut national de la statistique et des études économiques (Insee)	lov2	1	1	2	address	signal direct à examiner : address
695ef57166181f79930a16bf	HOLD	REVIEW_REQUIRED	Naissances et fécondité - séries longues	Institut national de la statistique et des études économiques (Insee)	lov2	1	1	2	address	signal direct à examiner : address
6960460d981fc53b04b2f068	APPROVE	REVIEW_PERSONAL_DATA	Population et structure de la population - séries longues	Institut national de la statistique et des études économiques (Insee)	lov2	1	1	2		aucun signal direct dans les noms et échantillons inspectés
6965fd7bdd5d82d4c4664a66	HOLD	REVIEW_PERSONAL_DATA	Production annuelle d’électricité par filière - Saint-Pierre-et-Miquelon	Electricité de France	lov2	5	5	14	address,contact,phone	signal direct à examiner : address,contact,phone
69698191770f993ed4817ed2	APPROVE	REVIEW_REQUIRED	BD TOPO® Historique	Institut national de l'information géographique et forestière	lov2	1	1	1		aucun signal direct dans les noms et échantillons inspectés
6970bad8a4a1ec1721209cd9	HOLD	REVIEW_REQUIRED	Evènements publics recensés par l'Office de Tourisme Intercommunal Ventoux Provence	Communauté d'Agglomération Ventoux Comtat Venaissin	lov2	1	1	1	contact,phone	signal direct à examiner : contact,phone
6970c63a13006c1235209ce5	HOLD	REVIEW_REQUIRED	Stations de mesure de qualité de l'eau	Direction Départementale des Territoires du Val-d'Oise	lov2	1	1	1	contact,phone	signal direct à examiner : contact,phone
6971f40c34e6cbb1788a508d	APPROVE	REVIEW_PERSONAL_DATA	Incidence estimée des principaux cancers en France métropolitaine en 2023 et tendances 1990-2023	Institut National du Cancer	other-pd	11	11	10		aucun signal direct dans les noms et échantillons inspectés
69795263711985c99898673e	APPROVE	REVIEW_PERSONAL_DATA	Dotations de fonctionnement versées aux lycées de la Région Centre-Val de Loire en 2025	Région Centre-Val de Loire	odc-odbl	2	2	2		aucun signal direct dans les noms et échantillons inspectés
697c9aa7d6bc970fff176361	APPROVE	REVIEW_REQUIRED	Données brutes sur la menace concurrentielle chinoise pour l’industrie européenne	Haut-commissariat à la Stratégie et au Plan	lov2	12	12	12		aucun signal direct dans les noms et échantillons inspectés
69822a6e7d3a18407a36c7b0	HOLD	REVIEW_REQUIRED	Les communes et les EPCI à fiscalité propre du département de la Haute-savoie - 2026	Conseil Départemental de la Haute-Savoie	odc-odbl	55	20	12	partial_file_sample	signal direct à examiner : partial_file_sample
698e69bcebf3fdf6036e38f1	APPROVE	REVIEW_PERSONAL_DATA	Créations d'entreprises - séries longues	Institut national de la statistique et des études économiques (Insee)	lov2	1	1	2		aucun signal direct dans les noms et échantillons inspectés
698e6a32ebf3fdf6036e3905	HOLD	REVIEW_REQUIRED	Inventaire des cours d'eau au sens de la police de l'eau (v5) - Isère	DDT de l'Isère	lov2	5	5	5	contact	signal direct à examiner : contact
6995047774be076493f1e1a7	HOLD	REVIEW_REQUIRED	Communes administratives au 1er janvier 2025	Système d'Information sur l'Eau	lov2	7	7	3	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
69a6530d52b6d68bf32f5498	HOLD	REVIEW_REQUIRED	Données de fréquentation des lieux de tourisme dans le département de l'Orne entre 2000 et 2024	Direction Départementale des Territoires de l'Orne	lov2	1	1	1	address,contact,phone	signal direct à examiner : address,contact,phone
69b91293c4dd281e19df0839	APPROVE	REVIEW_PERSONAL_DATA	Expositions temporaires des Archives nationales (France)	Ministère de la Culture	lov2	1	1	1		aucun signal direct dans les noms et échantillons inspectés
69b98829c2fa6a1b56676adc	APPROVE	REVIEW_PERSONAL_DATA	Émissions de CO2 moyennes par personne et par semaine selon le mode de déplacement principal	Tableau de bord des mobilités durables	odc-odbl	8	8	8		aucun signal direct dans les noms et échantillons inspectés
69b989759cbf238599d4757a	APPROVE	REVIEW_PERSONAL_DATA	Taux de chômage (au sens du recensement)	Tableau de bord des mobilités durables	odc-odbl	9	9	9		aucun signal direct dans les noms et échantillons inspectés
69bc03ff32eb35550eff3870	HOLD	REVIEW_PERSONAL_DATA	PARTAGES (déveloPpement Avancé de communs numéRiques pour l’inTelligence Artificielle Générative En Santé)	Plateforme des Données de Santé (Health Data Hub)	cc-by	1	1	1	address,contact,phone	signal direct à examiner : address,contact,phone
69c3ba7a9884d29f3b44f77d	HOLD	REVIEW_PERSONAL_DATA	Lieux de médiation numérique (Agence nationale de la cohésion des territoires)	Agence nationale de la cohésion des territoires	lov2	3	3	2	address,contact,email,individual_id,phone	signal direct à examiner : address,contact,email,individual_id,phone
69c4af4e5c9f9567df414fc6	APPROVE	REVIEW_REQUIRED	Registre national des installations de production et de stockage d'électricité (au 31/12/2025)	Open Data Réseaux Énergies	lov2	5	5	13		aucun signal direct dans les noms et échantillons inspectés
69c5c9d75a6b1d1c005e46c7	APPROVE	REVIEW_PERSONAL_DATA	Reduction de l'impact des entreprises sur l'environnement	Région Provence-Alpes-Côte-d'Azur	lov2	1	1	10		aucun signal direct dans les noms et échantillons inspectés
69c7528e084a6cbddeb42a1e	APPROVE	REVIEW_PERSONAL_DATA	Salaires nets mensuels moyens des agents de la Région Île-de-France	Région Île-de-France	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
69f0c219518c29b1ece62b7e	APPROVE	REVIEW_PERSONAL_DATA	Archives départementales du Morbihan : Registre des entrées de 2025	Département du Morbihan	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
69f34e3b265117ee2f3d627f	APPROVE	REVIEW_REQUIRED	"Accord cadre interministériel ""Réalisation de services publics numériques en mode produit agile piloté par l’impact"""	beta.gouv.fr	lov2	5	5	10		aucun signal direct dans les noms et échantillons inspectés
69faffb8789b9dc5135058b1	APPROVE	REVIEW_PERSONAL_DATA	FINESS - Activités	Agence du Numérique en Santé	lov2	3	3	0		aucun signal direct dans les noms et échantillons inspectés
69fb10fd3d405934d1077e01	APPROVE	REVIEW_PERSONAL_DATA	FINESS - Structures	Agence du Numérique en Santé	lov2	3	3	0		aucun signal direct dans les noms et échantillons inspectés
6a01b9280dd2d45907e5fc61	APPROVE	REVIEW_REQUIRED	Consommation d'espaces naturels, agricoles et forestiers du 1er janvier 2011 au 1er janvier 2025	Cerema	lov2	8	8	8		aucun signal direct dans les noms et échantillons inspectés
6a0eba064780a16c39e21ba1	HOLD	REVIEW_PERSONAL_DATA	SIRENE - Seine-Saint-Denis	Seine-Saint-Denis - Le Département	lov2	4	4	3	address,first_name,phone	signal direct à examiner : address,first_name,phone
