dataset_id	recommendation	current_status	title	producer	license	files	sampled_files	inspected_units	signals	rationale
62355567868a58b8316723e3	APPROVE	REVIEW_REQUIRED	Registre national des installations de production et de stockage d'électricité (au 31/12/2021)	Open Data Réseaux Énergies	lov2	4	4	13		aucun signal direct dans les noms et échantillons inspectés
623847761c49d72dda5a4359	APPROVE	REVIEW_PERSONAL_DATA	Sols argileux et catastrophes naturelles	Cour des comptes	odc-odbl	2	2	14		aucun signal direct dans les noms et échantillons inspectés
623bb50e9e3590664a927462	HOLD	REVIEW_PERSONAL_DATA	Base SIRENE au format v3 sur le territoire de m2A	Mulhouse Alsace Agglomération	lov2	4	4	3	address,first_name,phone	signal direct à examiner : address,first_name,phone
624527b28abc53a3f158ffdc	APPROVE	REVIEW_REQUIRED	Modes d'occupation des sols en Loire-Atlantique	Département de Loire-Atlantique	lov2	4	4	3		aucun signal direct dans les noms et échantillons inspectés
624794b748e3f6291558ffdc	APPROVE	REVIEW_REQUIRED	Occupation du sol 2020 de niveau 3 de Nantes Métropole	Nantes Métropole	odc-odbl	5	5	3		aucun signal direct dans les noms et échantillons inspectés
624fdbbbf68a3666d6fe7af1	HOLD	REVIEW_PERSONAL_DATA	Historique des entreprises RGE depuis 2014	ADEME	lov2	2	2	2	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
62673976b11acf20def11a3b	HOLD	REVIEW_PERSONAL_DATA	Moncompteformation - L'offre de formation	Caisse des Dépôts	lov2	2	2	2	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
627a4f9afb5129f462e70b18	APPROVE	REVIEW_REQUIRED	Recrutement - Primo-entrants titulaires gérés par la Direction des Ressources Humaines du Ministère de l'Intérieur 	Ministère de l'intérieur	lov2	1	1	1		aucun signal direct dans les noms et échantillons inspectés
62846fba5de756c86f902161	HOLD	REVIEW_PERSONAL_DATA	Le baccalauréat par académie	Ministères de l'Éducation nationale	lov2	2	2	2	address	signal direct à examiner : address
6285e9adf8a6866bbd8bddb9	APPROVE	REVIEW_PERSONAL_DATA	Données détaillées de l'enquête mobilité des personnes 2018 - 2019	Mobility	lov2	1	1	10		aucun signal direct dans les noms et échantillons inspectés
628da9fdef366eb8a2c7fd48	HOLD	REVIEW_PERSONAL_DATA	Pensions et secours aux combattants et victimes des révolutions de 1789, 1830 et 1848	Ministère de la Culture	lov2	2	2	2	address,birth,first_name,phone	signal direct à examiner : address,birth,first_name,phone
628e0500943ff94edb9275f9	APPROVE	REVIEW_PERSONAL_DATA	Liste des stations en open-data du réseau météorologique Infoclimat (StatIC) et Météo-France (SYNOP)	Association Infoclimat	lov2	1	1	1		aucun signal direct dans les noms et échantillons inspectés
62b31f7b128643f46ea1f848	APPROVE	REVIEW_PERSONAL_DATA	Pathologies : effectif de patients par pathologie, sexe, classe d'âge et territoire (département, région)	Caisse nationale de l'Assurance Maladie	odc-odbl	2	2	2		aucun signal direct dans les noms et échantillons inspectés
62b31f7b2056861cb4a1f848	APPROVE	REVIEW_PERSONAL_DATA	Pathologies : comorbidités associées à chaque pathologie	Caisse nationale de l'Assurance Maladie	odc-odbl	2	2	2		aucun signal direct dans les noms et échantillons inspectés
62b31f7b56938a09d9538362	APPROVE	REVIEW_PERSONAL_DATA	Pathologies : dépenses remboursées affectées à chaque pathologie	Caisse nationale de l'Assurance Maladie	odc-odbl	2	2	2		aucun signal direct dans les noms et échantillons inspectés
62bb96cdaf45285ea1a1f848	HOLD	REVIEW_PERSONAL_DATA	Moncompteformation - Les formations engagées	Caisse des Dépôts	lov2	2	2	2	phone	signal direct à examiner : phone
62bd63b70ff1edf452b83a6b	HOLD	REVIEW_PERSONAL_DATA	Liste des entreprises RGE	ADEME	lov2	2	2	2	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
62c7daa168ebd3a2212821c5	HOLD	REVIEW_REQUIRED	Liste des infractions en vigueur de la nomenclature NATINF	Ministère de la Justice	lov2	13	13	13	address,contact,first_name,phone	signal direct à examiner : address,contact,first_name,phone
62ccbac9905df8d44cf49333	APPROVE	REVIEW_PERSONAL_DATA	La démographie des professionnels de santé de 1999 à 2011	Ministère des Solidarités et de la Santé	lov2	3	3	2		aucun signal direct dans les noms et échantillons inspectés
62da21021d3f7025e69ef260	HOLD	REVIEW_REQUIRED	Dépenses culturelles des communes	Ministère de la Culture	lov2	3	3	11	address	signal direct à examiner : address
62dfe1518bcb48c2eb805b6d	EXCLUDE	REVIEW_MISSING_FILES	Base Sirene de la Métropole de Lyon	Métropole de Lyon	lov2	0	0	0		aucun fichier local complet à diffuser
62e1fc65d2d57106c20505d1	HOLD	REVIEW_REQUIRED	Infrastructures de réseau de gaz	Agence ORE	lov2	2	2	2	contact	signal direct à examiner : contact
62ec429a7db5aa5196becad5	APPROVE	REVIEW_REQUIRED	Consommations énergétiques 2018 à la parcelle sur le territoire de la Métropole de Lyon	Métropole de Lyon	lov2	1	1	0		aucun signal direct dans les noms et échantillons inspectés
62f188a990e901ca4ff9b486	APPROVE	REVIEW_REQUIRED	Consommations énergétiques 2020 à la parcelle sur le territoire de la Métropole de Lyon	Métropole de Lyon	lov2	1	1	0		aucun signal direct dans les noms et échantillons inspectés
62f81f9782675d6f275b7a94	APPROVE	REVIEW_REQUIRED	Consommations énergétiques 2019 à la parcelle sur le territoire de la Métropole de Lyon	Métropole de Lyon	lov2	1	1	0		aucun signal direct dans les noms et échantillons inspectés
62f81f97d6c7c1703119322f	HOLD	REVIEW_PERSONAL_DATA	Consommations énergétiques 2019 à l'adresse sur le territoire de la Métropole de Lyon	Métropole de Lyon	lov2	1	1	0	address	signal direct à examiner : address
631751d1cf8ce1b8ed7ac644	APPROVE	REVIEW_PERSONAL_DATA	Entreprises installées dans les locaux de la pépinière Delta	Thonon Agglomération	lov2	2	2	10		aucun signal direct dans les noms et échantillons inspectés
6322e99e12175f7eb26ff465	HOLD	REVIEW_REQUIRED	Les offres diffusées sur Choisir le Service Public	Direction Générale de l'Administration et de la Fonction Publique	lov2	9	9	16	address,email,phone	signal direct à examiner : address,email,phone
632b2a8a8bf5b436bed4f8df	APPROVE	REVIEW_PERSONAL_DATA	Arrêts, horaires et circuits des lignes de transports en commun en Pays de la Loire (GTFS Destinéo : réseaux AOM + Aléop)	Région des Pays de la Loire	odc-odbl	4	4	18		aucun signal direct dans les noms et échantillons inspectés
633456de3d2706f38b296285	HOLD	REVIEW_REQUIRED	Données de l’utilisation domestique de pesticides de l’étude Pesti’home	Agence nationale de sécurité sanitaire, de l'alimentation, de l'environnement et du travail (Anses)	fr-lo	8	8	6	phone	signal direct à examiner : phone
63478da8b4c219a0cf8c0d3a	APPROVE	REVIEW_PERSONAL_DATA	Indices de position sociale des écoles (2016-2021)	Ministères de l'Éducation nationale	lov2	3	3	12		aucun signal direct dans les noms et échantillons inspectés
6349fab2bd7ea72afeeacfa4	HOLD	REVIEW_PERSONAL_DATA	Base SIRENE - Région Bretagne	Région Bretagne	lov2	4	4	3	address,first_name,phone	signal direct à examiner : address,first_name,phone
63587afb1cc488641390f68e	HOLD	REVIEW_REQUIRED	Centrales de production thermique à flamme d'EDF SA (Fioul, Gaz, Charbon...)	Electricité de France	lov2	4	4	13	contact,phone	signal direct à examiner : contact,phone
635a0251dc41dc073190f690	APPROVE	REVIEW_PERSONAL_DATA	Entreprises : Salariés des secteurs culturels par région	Ministère de la Culture	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
635a0252f931c40e6390f68f	APPROVE	REVIEW_REQUIRED	Emploi : Professions culturelles par zone d'emploi	Ministère de la Culture	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
637baca3c1db3fc89cdab1b4	HOLD	REVIEW_PERSONAL_DATA	Mairies et Hôtels de Ville des 16 Communes de Grand Paris Sud Est Avenir	Grand Paris Sud Est Avenir	fr-lo	3	3	3	contact	signal direct à examiner : contact
637c8ce96878725b7414e0c2	APPROVE	REVIEW_PERSONAL_DATA	Les établissements des services de police municipale et de police nationale sur le territoire de Grand Paris Sud Est Avenir	Grand Paris Sud Est Avenir	fr-lo	1	1	1		aucun signal direct dans les noms et échantillons inspectés
6380aad4474d0548142034d8	HOLD	REVIEW_PERSONAL_DATA	Cadastre solaire de la Savoie	DEPARTEMENT DE LA SAVOIE	cc-by	7	7	3	address	signal direct à examiner : address
6392017edf7251532fda4bab	APPROVE	REVIEW_REQUIRED	Liste des juridictions compétentes pour les communes de France	Ministère de la Justice	lov2	4	4	3		aucun signal direct dans les noms et échantillons inspectés
63a0368afe0e9c47c3bbde9d	APPROVE	REVIEW_PERSONAL_DATA	Données de vaccination relatives aux professionnels de santé exerçant dans un établissement de santé	Santé publique France	lov2	5	5	5		aucun signal direct dans les noms et échantillons inspectés
63a4384a1b57813fbca80dc8	APPROVE	REVIEW_PERSONAL_DATA	Dépenses et recettes de l'Assurance chômage	Unédic	lov2	2	2	2		aucun signal direct dans les noms et échantillons inspectés
63a4384ab7505d95e39dde9a	APPROVE	REVIEW_REQUIRED	Indicateurs de suivi de l'Assurance chômage - par département	Unédic	lov2	4	4	3		aucun signal direct dans les noms et échantillons inspectés
63bce30c70d6d100b09dde9a	HOLD	REVIEW_PERSONAL_DATA	Indices de position sociale des lycées (2016-2021)	Ministères de l'Éducation nationale	lov2	3	3	12	address	signal direct à examiner : address
63ce580d323b6878eca82ae4	APPROVE	REVIEW_PERSONAL_DATA	Répertoire des logements locatifs des bailleurs sociaux (RPLS) 2021	Ithéa Conseil	lov2	2	2	11		aucun signal direct dans les noms et échantillons inspectés
63d39bed60f4dd87a77f325b	HOLD	REVIEW_REQUIRED	Enquête Num - Enquête nationale sur les usages numériques des collectivités territoriales	Agence nationale de la cohésion des territoires	lov2	1	1	1	address,contact,email,first_name	signal direct à examiner : address,contact,email,first_name
63f55b10c75df20987c98e1b	HOLD	REVIEW_REQUIRED	Capacités solaires installées d'EDF power solutions	Electricité de France	lov2	2	2	2	contact,phone	signal direct à examiner : contact,phone
6405e3f2181d0f673cac60d7	APPROVE	REVIEW_REQUIRED	Consommation d'espaces naturels, agricoles et forestiers du 1er janvier 2009 au 1er janvier 2021 COENAF 2009-2021	Cerema	lov2	8	8	1		aucun signal direct dans les noms et échantillons inspectés
64062266e9fd809db3246d1c	APPROVE	REVIEW_REQUIRED	Archives des saisons passées à l'Opéra National de Bordeaux	Opéra National de Bordeaux	lov2	17	17	17		aucun signal direct dans les noms et échantillons inspectés
640924e6090056da2430406a	APPROVE	REVIEW_PERSONAL_DATA	Causes de décès	Ministère des Solidarités et de la Santé	lov2	5	5	41		aucun signal direct dans les noms et échantillons inspectés
6417a853699eddff29014c0a	APPROVE	REVIEW_REQUIRED	Conseiller numérique France Services - Nombre d'accompagnements	Agence nationale de la cohésion des territoires	lov2	3	3	3		aucun signal direct dans les noms et échantillons inspectés
6425dda513316bf1ecaf7e4a	APPROVE	REVIEW_REQUIRED	GTFS - Transport - Via Strada	Collectivité de Corse	lov2	2	2	9		aucun signal direct dans les noms et échantillons inspectés
6425def83ddb5f9cfd9652b2	APPROVE	REVIEW_REQUIRED	GTFS -Transport - horaires chemins de fer Corse	Collectivité de Corse	lov2	1	1	10		aucun signal direct dans les noms et échantillons inspectés
64265b673eb38d94e6538672	APPROVE	REVIEW_PERSONAL_DATA	Indices de position sociale dans les lycées (2022)	Ministères de l'Éducation nationale	lov2	3	3	12		aucun signal direct dans les noms et échantillons inspectés
64377e959b978c3f19538672	APPROVE	REVIEW_REQUIRED	Registre national des installations de production et de stockage d'électricité (au 31/12/2022)	Open Data Réseaux Énergies	lov2	4	4	13		aucun signal direct dans les noms et échantillons inspectés
6455d121686917088af10162	APPROVE	REVIEW_PERSONAL_DATA	Indicateurs de valeur ajoutée des collèges	Ministères de l'Éducation nationale	lov2	5	5	2		aucun signal direct dans les noms et échantillons inspectés
646491d18b36cfe7da2c4232	EXCLUDE	REVIEW_MISSING_FILES	Données Sols issues du projet Terra OccitanIA	Occitanie Pyrénées en Intelligence Géomatique	lov2	0	0	0		aucun fichier local complet à diffuser
6470b39cfbad66b8c265ada3	EXCLUDE	REVIEW_MISSING_FILES	Donnée Sécheresse - Propluvia	Ministère de la Transition écologique	lov2	0	0	0		aucun fichier local complet à diffuser
648095c7842d021d1a5b380e	HOLD	REVIEW_REQUIRED	Tourisme et hébergement touristique - Equipements et services	Brest métropole	lov2	4	4	4	address,contact,phone	signal direct à examiner : address,contact,phone
648096d1c0887c22a8495888	APPROVE	REVIEW_PERSONAL_DATA	Sirènes d'alerte	Brest métropole	lov2	3	3	3		aucun signal direct dans les noms et échantillons inspectés
648096d32697b64f06b9186c	HOLD	REVIEW_PERSONAL_DATA	Périmètre de portée des sirènes d'alerte	Brest métropole	lov2	3	3	3	contact	signal direct à examiner : contact
64a3e3ab22a67ba76e06b1a6	HOLD	REVIEW_REQUIRED	Qualité des réseaux en fibre optique	Autorité de régulation des communications électroniques, des postes et de la distribution de la presse (ARCEP)	lov2	1	1	1	phone	signal direct à examiner : phone
