dataset_id	recommendation	current_status	title	producer	license	files	sampled_files	inspected_units	signals	rationale
6a430a7d994f73a50d54d38d	HOLD	REVIEW_REQUIRED	Déplacements domicile-travail selon le sexe, le lieu de travail et le moyen de transport – Données détaillées (NAV2A et NAV2B)	Institut national de la statistique et des études économiques (Insee)	lov2	1	1	1	address	signal direct à examiner : address
6a430a7e994f73a50d54d38f	HOLD	REVIEW_REQUIRED	Population détaillée par sexe, âge et catégorie – Données détaillées (POP2)	Institut national de la statistique et des études économiques (Insee)	lov2	1	1	1	phone	signal direct à examiner : phone
6a430a7e994f73a50d54d390	APPROVE	REVIEW_REQUIRED	Population détaillée par sexe et âge – Données détaillées (POP1)	Institut national de la statistique et des études économiques (Insee)	lov2	1	1	1		aucun signal direct dans les noms et échantillons inspectés
6a46fd6b019ce7ee86398eaa	APPROVE	REVIEW_PERSONAL_DATA	Le parc des logements - séries longues	Institut national de la statistique et des études économiques (Insee)	lov2	1	1	2		aucun signal direct dans les noms et échantillons inspectés
6a4be490401803d7002d01d9	HOLD	REVIEW_REQUIRED	Liste des inventaires des Archives nationales publiés en ligne 	Ministère de la Culture	lov2	1	1	1	address	signal direct à examiner : address
6a4e5230d1f87854f66a599f	APPROVE	REVIEW_REQUIRED	Meublés de tourisme et marché immobilier en Corse – Indicateurs communaux 2025	Collectivité de Corse	lov2	1	1	9		aucun signal direct dans les noms et échantillons inspectés
6a4e534691d1607d49c0de9d	APPROVE	REVIEW_REQUIRED	Meublés de tourisme et marché immobilier en Corse – Indicateurs EPCI 2025	Collectivité de Corse	lov2	1	1	9		aucun signal direct dans les noms et échantillons inspectés
6a581f5e77c58f2d2ec2765c	HOLD	REVIEW_REQUIRED	Synthèse de l'occupation des sols par poste Corine Land Cover 1er niveau (région)	Office Français de la Biodiversité	lov2	2	2	2	contact	signal direct à examiner : contact
6a582159f9121211f67fa59c	APPROVE	REVIEW_REQUIRED	Services publics d'eau potable - jeux de données exploités pour les rapports nationaux SISPEA	Système d'Information sur l'Eau	lov2	10	10	0		aucun signal direct dans les noms et échantillons inspectés
6a5821bbf9121211f67fa5bb	HOLD	REVIEW_PERSONAL_DATA	Achats de pesticides par code postal	Système d'Information sur l'Eau	lov2	83	20	1	partial_file_sample	signal direct à examiner : partial_file_sample
6a582221f9121211f67fa5d3	HOLD	REVIEW_PERSONAL_DATA	Dépassements de seuils règlementaires en pesticides dans les cours d'eau (diagnostics territoriaux stratégie Ecophyto 2030)	Système d'Information sur l'Eau	lov2	38	20	10	partial_file_sample	signal direct à examiner : partial_file_sample
6a58222377c58f2d2ec279b9	HOLD	REVIEW_REQUIRED	Synthèse de l'occupation des sols par poste Corine Land Cover 1er niveau (département)	Office Français de la Biodiversité	lov2	2	2	2	contact	signal direct à examiner : contact
6a58229277c58f2d2ec27a21	APPROVE	REVIEW_REQUIRED	Atlas de la biodiversité communale – Données des projets financés	Office Français de la Biodiversité	lov2	1	1	1		aucun signal direct dans les noms et échantillons inspectés
6a5822c477c58f2d2ec27a54	HOLD	REVIEW_REQUIRED	Synthèse de l'occupation des sols par poste Corine Land Cover 1er niveau (commune)	Office Français de la Biodiversité	lov2	2	2	2	contact	signal direct à examiner : contact
6a58a5085069867fa2991908	HOLD	REVIEW_PERSONAL_DATA	Bibliothèques publiques	icem7	lov2	4	4	2	address,phone	signal direct à examiner : address,phone
6a633dbcc2298f03e19a9bcd	HOLD	REVIEW_PERSONAL_DATA	Etablissements du secondaire (collèges et lycées) en 2026	Collectivité Territoriale de Guyane	lov2	3	3	2	address,email,phone	signal direct à examiner : address,email,phone
6a633dd9c2298f03e19a9bfc	APPROVE	REVIEW_REQUIRED	Occupation des sols de Guyane (2015)	Collectivité Territoriale de Guyane	lov2	2	2	1		aucun signal direct dans les noms et échantillons inspectés
6a633ddac2298f03e19a9bfe	HOLD	REVIEW_REQUIRED	Base permanente des équipements en Guyane (BPE)	Collectivité Territoriale de Guyane	lov2	1	1	1	contact,phone	signal direct à examiner : contact,phone
6a6a945281973a7cbe4ebe16	APPROVE	REVIEW_PERSONAL_DATA	Indicateurs de pauvreté et de niveau de vie de 1975 à 2024 (données non rétropolées)	Institut national de la statistique et des études économiques (Insee)	lov2	1	1	2		aucun signal direct dans les noms et échantillons inspectés
6a6a945281973a7cbe4ebe17	APPROVE	REVIEW_PERSONAL_DATA	Indicateurs de pauvreté et de niveau de vie de 1996 à 2024 (données rétropolées)	Institut national de la statistique et des études économiques (Insee)	lov2	1	1	2		aucun signal direct dans les noms et échantillons inspectés
6a714ab7f831ef3b43cfdcd2	EXCLUDE	REVIEW_MISSING_FILES	Part des déchets ménagers et assimilés admis en installation de stockage	Ecolab	lov2	0	0	0		aucun fichier local complet à diffuser
6a73d0613000b965ffaa3470	APPROVE	REVIEW_PERSONAL_DATA	Créations d'entreprises et d'établissements au niveau communal et supra communal par secteur d'activité (A10) et forme légale	Institut national de la statistique et des études économiques (Insee)	lov2	1	1	1		aucun signal direct dans les noms et échantillons inspectés
6a745675d3e8618e4f9de0b0	HOLD	REVIEW_PERSONAL_DATA	Aides publiques aux agriculteurs et agricultrices	Ministère de l'Agriculture, de l'agro-alimentaire et de la souveraineté alimentaire	lov2	1	1	1	address,contact,email,phone	signal direct à examiner : address,contact,email,phone
6a754a1e0a5de9836a987f2f	HOLD	REVIEW_REQUIRED	Base permanente des équipements 2025 sur le département de la Haute-Marne	DDT Haute-Marne	lov2	1	1	1	contact,phone	signal direct à examiner : contact,phone
6a857f5fca89c11d9f1d6c89	APPROVE	REVIEW_PERSONAL_DATA	Stock et flux des titres de séjour en France sur l’année 2016	Ministère de l'intérieur	lov2	9	9	9		aucun signal direct dans les noms et échantillons inspectés
6a8584948422257ba81b4150	APPROVE	REVIEW_PERSONAL_DATA	Stock et flux des titres de séjour en France sur l’année 2015	Ministère de l'intérieur	lov2	9	9	9		aucun signal direct dans les noms et échantillons inspectés
6a85b681b416ba2a1615fd5a	APPROVE	REVIEW_PERSONAL_DATA	Stock et flux des titres de séjour en France sur l’année 2017	Ministère de l'intérieur	lov2	9	9	9		aucun signal direct dans les noms et échantillons inspectés
6a85c3f776c914c4cac7055d	APPROVE	REVIEW_PERSONAL_DATA	Stock et flux des titres de séjour en France sur l’année 2018	Ministère de l'intérieur	lov2	9	9	9		aucun signal direct dans les noms et échantillons inspectés
6a86bc2bf7cfb89cc729c0d6	APPROVE	REVIEW_PERSONAL_DATA	Stock et flux des titres de séjour en France sur l’année 2019	Ministère de l'intérieur	lov2	9	9	9		aucun signal direct dans les noms et échantillons inspectés
6a8825a04b4e0490e3ca09f3	APPROVE	REVIEW_PERSONAL_DATA	Stock et flux des titres de séjour en France sur l’année 2020	Ministère de l'intérieur	lov2	9	9	9		aucun signal direct dans les noms et échantillons inspectés
6a883c8722d4b6a99be7e3da	APPROVE	REVIEW_PERSONAL_DATA	Stock et flux des titres de séjour en France sur l’année 2021	Ministère de l'intérieur	lov2	9	9	9		aucun signal direct dans les noms et échantillons inspectés
6a884177ba2735a3ffdfd811	APPROVE	REVIEW_PERSONAL_DATA	Stock et flux des titres de séjour en France sur l’année 2022	Ministère de l'intérieur	lov2	9	9	9		aucun signal direct dans les noms et échantillons inspectés
6a8847a57f75b57601210300	APPROVE	REVIEW_PERSONAL_DATA	Stock et flux des titres de séjour en France sur l’année 2023	Ministère de l'intérieur	lov2	9	9	9		aucun signal direct dans les noms et échantillons inspectés
6a884f10fa89847e4bd683cf	APPROVE	REVIEW_PERSONAL_DATA	Stock et flux des titres de séjour en France sur l’année 2024	Ministère de l'intérieur	lov2	9	9	9		aucun signal direct dans les noms et échantillons inspectés
6a8e2ea9ecff969a2b06cfa8	EXCLUDE	REVIEW_MISSING_FILES	Recensement des campings et des risques présents sur le site - Isère	DDT de l'Isère	lov2	0	0	0		aucun fichier local complet à diffuser
